Loaded project: 白色孤岛
Trial entry: Start 3,3 -> 试炼间 -> A1 6,11
Auto features: pickup=on, battle=on
Goal: win event; topK=3; maxExpansions=20000
Perf live: {"expandedPerSec":7.26,"generatedPerSec":33.88,"applyActionMsPerAction":1.4897,"enumerateActionsMsPerState":127.7055,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0072,"rssMb":239.1,"heapUsedMb":69,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.28,"generatedPerSec":34.06,"applyActionMsPerAction":1.4799,"enumerateActionsMsPerState":127.4087,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0071,"rssMb":238.2,"heapUsedMb":86.3,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.27,"generatedPerSec":34.16,"applyActionMsPerAction":1.4804,"enumerateActionsMsPerState":127.5077,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.007,"rssMb":238.9,"heapUsedMb":80.8,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.26,"generatedPerSec":34.19,"applyActionMsPerAction":1.4806,"enumerateActionsMsPerState":127.7031,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.007,"rssMb":239.4,"heapUsedMb":81.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.27,"generatedPerSec":34.17,"applyActionMsPerAction":1.4809,"enumerateActionsMsPerState":127.6529,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.007,"rssMb":240.8,"heapUsedMb":67.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.27,"generatedPerSec":34.28,"applyActionMsPerAction":1.4762,"enumerateActionsMsPerState":127.5951,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0069,"rssMb":240.5,"heapUsedMb":110.9,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.27,"generatedPerSec":34.25,"applyActionMsPerAction":1.4763,"enumerateActionsMsPerState":127.6709,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0068,"rssMb":239.2,"heapUsedMb":117.2,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.26,"generatedPerSec":34.24,"applyActionMsPerAction":1.4794,"enumerateActionsMsPerState":127.8131,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0068,"rssMb":239.5,"heapUsedMb":32.6,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.26,"generatedPerSec":34.2,"applyActionMsPerAction":1.4774,"enumerateActionsMsPerState":127.734,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0068,"rssMb":240.9,"heapUsedMb":130.2,"eventLoopUtilization":0}
Perf live: {"expandedPerSec":7.26,"generatedPerSec":34.27,"applyActionMsPerAction":1.4743,"enumerateActionsMsPerState":127.8017,"stateKeyMsPerState":0.0002,"cloneMsPerAction":0.0048,"sortMsPerLoop":0.0067,"rssMb":239,"heapUsedMb":108.8,"eventLoopUtilization":0}
